Codigo,Sitio,Replica,Fecha instalación,Fecha cierre,Días muestreo,Fecha registro,Hora registro,Temperatura,Presión atm,N. IND,Clase,Familia,Especie,Gremio,Instaladores de cámara,Observaciones,Num. Video,X,Y,ALTITUD,distance
E2C3,Escombrera,E2,13/07/2019,01/08/2019,19,43669,1899-12-31 16:08:00,11,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla,MFDC0014,786892.04,9603177.34,1764,167.9505532
E2C3,Escombrera,E2,13/07/2019,01/08/2019,19,43669,1899-12-31 23:42:00,10,_,1,RODENTIA,Cricetidae,Rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,786892.04,9603177.34,1764,167.9505532
E2C4,Escombrera,E2,13/07/2019,01/08/2019,19,43661,1899-12-31 06:22:00,9,_,1,CARNIVORA,Felidae,Puma concolor,Carnívoro,"Rodrigo C, DiegoG",NA,NA,786904.86,9603152.12,1781,191.0889594
E2C4,Escombrera,E2,13/07/2019,01/08/2019,19,43668,1899-12-31 09:33:00,10,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,MFDC0009,786904.86,9603152.12,1781,191.0889594
E2C5,Escombrera,E2,13/07/2019,01/08/2019,19,43664,1899-12-31 14:51:00,11,_,1,CARNIVORA,Mustelidae,Eira barbara,Omnívoro,"Rodrigo C, DiegoG",NA,NA,786977.44,9603105.67,1826,242.6288462
E2C5,Escombrera,E2,13/07/2019,01/08/2019,19,43667,1899-12-31 20:11:00,9,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,786977.44,9603105.67,1826,242.6288462
E2C6,Escombrera,E2,13/07/2019,01/08/2019,19,43671,1899-12-31 13:21:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,786973.41,9603096.28,1830,250.9653866
E2C7,Escombrera,E2,13/07/2019,01/08/2019,19,43673,1899-12-31 06:10:00,14,_,1,CARNIVORA,Felidae,Puma concolor,Carnívoro,"Rodrigo C, DiegoG",NA,NA,786981.24,9603075.82,1843,272.5947809
E2C7,Escombrera,E2,13/07/2019,01/08/2019,19,43664,1899-12-31 20:31:00,14,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,786981.24,9603075.82,1843,272.5947809
E2C8,Escombrera,E2,13/07/2019,01/08/2019,19,43671,1899-12-31 00:45:00,13,_,1,CARNIVORA,Felidae,Leopardus pardalis,Carnívoro,"Rodrigo C, DiegoG",NA,NA,787019.09,9603092.22,1842,256.7087619
M1C1,Mina,M1,08/06/2019,13/07/2019,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783640.6,9604064.9,1164.3,-5.203987074
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43628,1899-12-31 08:44:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43631,1899-12-31 12:45:00,21,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43639,1899-12-31 00:17:00,15,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43639,1899-12-31 20:15:00,17,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43640,1899-12-31 23:05:00,16,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43642,1899-12-31 02:58:00,17,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43639,1899-12-31 01:46:00,15,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,MFDC0280,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43644,1899-12-31 16:54:00,20,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43645,1899-12-31 13:17:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43646,1899-12-31 22:25:00,18,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,MFDC0291,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43644,1899-12-31 02:41:00,18,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43625,1899-12-31 00:05:00,18,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,MFDC0267,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43651,1899-12-31 17:54:00,20,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43653,1899-12-31 20:40:00,17,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43654,1899-12-31 18:56:00,17,_,1,LAGOMORPHA,Leporidae,Sylvilagus brasiliensis,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43654,1899-12-31 19:54:00,17,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43650,1899-12-31 13:41:00,18,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C2,Mina,M1,08/06/2019,13/07/2019,35,43648,1899-12-31 18:42:00,20,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783665,9604139.7,1136.3,-8.024616723
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43625,1899-12-31 21:17:22,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43626,1899-12-31 06:11:14,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43624,1899-12-31 19:44:53,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43627,1899-12-31 17:22:06,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43657,1899-12-31 17:22:56,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43627,1899-12-31 04:16:16,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43627,1899-12-31 17:21:17,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43637,1899-12-31 16:42:22,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43637,1899-12-31 20:06:02,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43638,1899-12-31 00:06:16,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43638,1899-12-31 03:29:38,_,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43639,1899-12-31 03:33:17,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43639,1899-12-31 19:00:17,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43640,1899-12-31 20:37:09,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43640,1899-12-31 20:49:56,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43640,1899-12-31 20:57:38,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43640,1899-12-31 23:21:23,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43641,1899-12-31 02:05:02,_,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43641,1899-12-31 02:53:42,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43641,1899-12-31 17:33:39,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43642,1899-12-31 03:16:48,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43642,1899-12-31 04:54:10,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43642,1899-12-31 05:08:48,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43643,1899-12-31 03:21:35,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43643,1899-12-31 05:34:06,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43643,1899-12-31 19:39:50,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43643,1899-12-31 20:03:32,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43644,1899-12-31 00:06:03,_,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43644,1899-12-31 00:49:29,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43645,1899-12-31 15:50:15,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43646,1899-12-31 05:09:06,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43646,1899-12-31 17:05:10,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43629,1899-12-31 02:17:12,_,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43629,1899-12-31 03:38:18,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43630,1899-12-31 03:04:06,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43630,1899-12-31 04:52:00,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43631,1899-12-31 05:56:23,_,_,1,DIDELPHIMORPHIA,Didelphidae,Didelphis pernigra,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43632,1899-12-31 04:29:34,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43633,1899-12-31 02:42:56,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43633,1899-12-31 03:12:10,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43633,1899-12-31 23:20:40,_,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43634,1899-12-31 16:43:03,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43635,1899-12-31 19:03:17,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43635,1899-12-31 21:37:15,_,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43636,1899-12-31 21:40:12,_,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43637,1899-12-31 00:54:37,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43637,1899-12-31 00:56:50,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:24:23,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:25:48,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:26:26,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:28:50,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:29:53,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:33:03,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 07:33:47,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 22:08:24,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43652,1899-12-31 22:54:21,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43653,1899-12-31 02:36:52,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43653,1899-12-31 07:21:11,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43653,1899-12-31 17:19:45,_,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43653,1899-12-31 21:46:37,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
M1C3,Mina,M1,08/06/2019,13/07/2019,35,43653,1899-12-31 21:56:21,_,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783652.5,9603984.8,1207.3,122.1547172
